property,synsetId,synsetName,mean,normVar,n,minValue,maxValue
Height,n03114504,cot,1.11,0.41,15.0,0.675000022,1.375000044
Height,n03115762,couch,1.92,0.52,9.0,1.000000032,2.666666752
Height,n03117199,counter,5.92,0.0,1.0,5.916666856,5.916666856
Height,n03116530,counter,3.34,0.07,7.0,3.173333435,3.493750112
Height,n03123666,cover_plate,0.22,0.95,4.0,0.014583334,0.420833347
Height,n03125057,cpu_board,0.34,0.5,7.0,0.239583341,0.42666668
Height,n03125729,cradle,1.91,0.57,9.0,0.967500031,3.000000096
Height,n03127925,crate,0.55,0.37,3.0,0.406250013,0.62500002
Height,n03131967,cricket_ball,0.22,0.11,6.0,0.200000006,0.242291674
Height,n03132076,cricket_bat,0.73,1.35,11.0,0.22333334,0.41666668
Height,n03136254,cross_bit,0.51,0.92,2.0,0.277083342,0.747916691
Height,n06785654,crossword_puzzle,0.24,0.51,3.0,0.166666672,0.31375001
Height,n03138669,crown,0.42,1.04,10.0,0.073958336,0.597916686
Height,n03148518,cup_hook,0.29,0.52,11.0,0.166666672,0.394583346
Height,n03147509,cup,0.41,0.42,12.0,0.264583342,0.552083351
Height,n03148324,cupboard,1.69,1.18,5.0,0.375000012,2.112500068
Height,n03154073,cutter,0.23,0.95,9.0,0.083333336,0.250000008
Height,n03156279,cylinder,0.38,1.04,10.0,0.172916672,0.412500013
Height,n03162818,dart,0.58,1.49,9.0,0.083333336,0.333333344
Height,n03163973,data_input_device,0.35,0.66,2.0,0.231250007,0.460416681
Height,n03168217,deck_chair,1.91,0.5,7.0,1.191666705,2.945833428
Height,n03179910,desk_phone,0.58,0.24,17.0,0.500000016,0.705000023
Height,n03180011,desktop_computer,1.1,0.4,18.0,0.862916694,1.397916711
Height,n03181293,detector,0.54,1.02,6.0,0.175000006,0.559166685
Height,n03180969,detector,0.17,0.0,1.0,0.166666672,0.166666672
Height,n03187595,dial_telephone,0.49,0.38,12.0,0.340625011,0.597916686
Height,n03188725,diaper,0.94,0.19,15.0,0.802083359,1.083333368
Height,n03196062,digital_camera,0.5,1.23,8.0,0.11104167,0.505416683
Height,n03196217,digital_clock,0.33,0.36,10.0,0.262500008,0.41416668
Height,n03196324,digital_computer,0.37,0.66,5.0,0.200000006,0.336666677
Height,n03196598,digital_display,0.33,1.63,10.0,0.098750003,0.226041674
Height,n03197337,digital_watch,0.19,0.23,13.0,0.166666672,0.210000007
Height,n03201208,dining_table,2.69,0.11,6.0,2.50000008,2.828125091
Height,n03201035,dining-room_table,2.3,0.38,7.0,2.422083411,2.750000088
Height,n03201529,dinner_bell,0.48,0.66,9.0,0.09166667,0.71666669
Height,n03201776,dinner_jacket,0.56,0.88,4.0,0.275000009,0.579166685
Height,n03202354,dinner_table,2.36,0.08,5.0,2.416666744,2.50000008
Height,n03207630,dish_rack,0.84,0.59,14.0,0.41666668,1.235416706
Height,n03209666,disk_drive,0.17,0.82,7.0,0.075000002,0.225833341
Height,n03211616,display_panel,0.3,0.0,1.0,0.30000001,0.30000001
Height,n03216710,dixie_cup,0.66,0.54,12.0,0.408333346,0.863333361
Height,n03219483,dollhouse,2.6,0.5,13.0,1.333333376,3.916666792
Height,n03222516,doorbell,0.24,0.31,9.0,0.240000008,0.291666676
Height,n03225988,double_bed,1.07,1.0,9.0,0.583333352,1.166666704
Height,n03227856,double_reed,0.17,0.75,6.0,0.095833336,0.152083338
Height,n03231368,drafting_table,2.59,0.59,13.0,0.500000016,3.666666784
Height,n03233905,drawer,1.78,0.49,11.0,0.929166696,2.437500078
Height,n03237416,dress_hat,0.4,0.14,3.0,0.372500012,0.437500014
Height,n03238879,dress_shirt,0.14,0.36,14.0,0.083333336,0.191666673
Height,n03239054,dress_suit,0.24,0.47,12.0,0.166666672,0.31250001
Height,n03238586,dressing_table,2.55,0.49,11.0,1.641666719,3.500000112
Height,n03244775,driving_iron,1.6,0.96,11.0,0.19583334,3.583333448
Height,n03246454,drop_curtain,0.09,0.82,3.0,0.037500001,0.11666667
Height,n03251280,dry_cell,0.12,0.0,1.0,0.115833337,0.115833337
Height,n03251932,dry_fly,0.18,1.12,7.0,0.079166669,0.175000006
Height,n03251766,dryer,0.82,0.07,5.0,0.791666692,0.83333336
Height,n03258456,dust_cover,0.58,0.77,3.0,0.308333343,0.854166694
Height,n03258577,dust_cover,0.22,0.59,8.0,0.122916671,0.343750011
Height,n03262932,easy_chair,3.65,0.21,4.0,2.208333404,4.137500094
Height,n03265032,edge_tool,0.28,0.62,5.0,0.191666673,0.333333344
Height,n03267113,eight_ball,0.32,0.83,2.0,0.185208339,0.450625014
Height,n03270695,electric_bell,0.22,0.8,6.0,0.125000004,0.203750007
Height,n03271260,electric_clock,0.43,0.72,7.0,0.283333342,0.402083346
Height,n03271574,electric_fan,2.13,0.64,14.0,1.030208366,3.442083443
Height,n03272010,electric_guitar,0.93,1.07,12.0,0.510416683,0.760416691
Height,n03272239,electric_heater,1.25,0.48,13.0,0.883333362,1.640000052
Height,n03272383,electric_lamp,1.5,0.77,3.0,0.687916689,2.016666731
Height,n03272940,electric_mixer,0.67,0.43,14.0,0.463541682,0.748750024
Height,n03273740,electric_range,2.02,0.79,8.0,0.329166677,3.660416784
Height,n03273913,electric_refrigerator,1.43,0.09,2.0,1.358333377,1.491666714
Height,n03269401,electrical_device,0.49,0.35,6.0,0.373958345,0.589583352
Height,n03277459,electronic_balance,0.21,1.17,16.0,0.075416669,0.291666676
Height,n03277771,electronic_device,0.43,0.77,6.0,0.130208338,0.566666685
Height,n03279153,electronic_instrument,0.86,0.83,6.0,0.20833334,1.56250005
Height,n03290653,entertainment_center,2.93,0.74,13.0,1.395833378,4.89833349
Height,n03291741,envelope,0.5,0.64,5.0,0.295000009,0.817500026
Height,n03301940,evening_bag,0.28,0.52,14.0,0.154166672,0.406250013
Height,n03302790,exercise_device,0.35,0.84,12.0,0.141666671,0.52083335
Height,n03304323,expansion_bit,0.31,0.07,3.0,0.295833343,0.320833344
Height,n03307792,external_drive,0.23,0.72,15.0,0.063333335,0.362500012
Height,n03309356,eyepatch,0.2,1.21,8.0,0.037500001,0.316666677
Height,n03314227,face_guard,0.54,0.36,10.0,0.385416679,0.737500024
Height,n03320421,fan_blade,0.15,0.76,9.0,0.075000002,0.166666672
Height,n03326073,feedback_circuit,0.33,0.0,1.0,0.333333344,0.333333344
Height,n03333252,field_hockey_ball,0.58,1.65,8.0,0.21458334,0.243750008
Height,n03333711,field_lens,0.13,0.46,5.0,0.09166667,0.183333339
Height,n03336282,figure_skate,0.43,0.62,12.0,0.333333344,0.387500012
Height,n03337383,file_folder,0.44,0.75,15.0,0.196250006,0.791666692
Height,n03337494,file_server,0.62,0.48,11.0,0.520416683,0.72916669
Height,n03339529,film_advance,0.46,0.0,1.0,0.458333348,0.458333348
Height,n03341606,finger_bowl,0.17,0.07,2.0,0.164583339,0.177083339
Height,n03343737,fire_alarm,0.37,0.71,13.0,0.166666672,0.500000016
Height,n03347037,fire_screen,1.95,0.6,10.0,0.818750026,2.667708419
Height,n03358726,flash_camera,0.43,0.41,8.0,0.262500008,0.558333351
Height,n03359436,flash_memory,0.08,1.25,13.0,0.029166668,0.075000002
Height,n03361109,flat_file,0.18,1.37,7.0,0.079166669,0.11291667
Height,n03367059,floor_lamp,3.01,0.83,14.0,0.483333349,5.895833522
Height,n03374372,fly_rod,0.31,0.86,13.0,0.125000004,0.500000016
Height,n03380647,foot_rule,0.25,1.12,14.0,0.055208335,0.489583349
Height,n03380301,footlocker,1.21,0.4,12.0,1.015625033,1.198125038
Height,n03384167,fork,0.06,0.94,2.0,0.031770834,0.088368058
Height,n03387323,foundation_garment,0.14,0.0,1.0,0.141666671,0.141666671
Height,n03394916,french_horn,1.25,0.0,2.0,1.25000004,1.25000004
Height,n03399761,front_projector,0.56,0.68,13.0,0.266666675,0.885833362
Height,n03400972,fuel_filter,0.35,0.48,13.0,0.20833334,0.408333346
Height,n03402511,full_skirt,0.16,0.48,8.0,0.100000003,0.193750006
Height,n03404251,fur_coat,0.25,0.4,4.0,0.227083341,0.316666677
Height,n03404360,fur_hat,0.21,0.44,12.0,0.156250005,0.254166675
Height,n03414676,gaming_table,1.22,0.31,3.0,1.000000032,1.45833338
Height,n03416775,garand_rifle,0.08,0.0,1.0,0.083333336,0.083333336
Height,n03418242,garden_tool,0.62,0.69,9.0,0.196666673,1.0316667
Height,n03418915,garlic_press,0.23,0.87,14.0,0.11541667,0.22083334
Height,n03421117,garter,0.21,1.19,13.0,0.083333336,0.166666672
Height,n03423877,gas_lamp,0.88,0.39,8.0,0.578125019,1.075000034
Height,n03425595,gas_range,3.11,0.21,9.0,2.566666749,3.916666792
Height,n03429288,gauge,0.24,1.26,9.0,0.09166667,0.241666674
Height,n03438863,glasses_case,0.15,0.35,17.0,0.11666667,0.191666673
Height,n03445617,golf_bag,1.95,0.57,11.0,0.916666696,2.91666676
Height,n03445777,golf_ball,0.41,0.53,15.0,0.291666676,0.430000014
Height,n03446070,golf_club,0.68,1.33,16.0,0.145833338,0.856250027
Height,n03447075,golf_glove,0.49,0.83,10.0,0.058333335,0.916666696
Height,n03446268,golf-club_head,0.45,0.6,8.0,0.255833342,0.538958351
Height,n03450230,gown,0.18,0.92,11.0,0.095833336,0.145833338
Height,n03450974,grab_bag,1.25,0.0,1.0,1.25000004,1.25000004
Height,n03451120,grab_bar,0.6,1.16,13.0,0.270833342,0.333333344
Height,n03456024,gravy_boat,0.43,0.22,13.0,0.41666668,0.500000016
Height,n03459591,grill,1.55,0.77,8.0,0.742083357,1.802083391
Height,n03465818,guidance_system,0.09,0.8,2.0,0.054791668,0.127708337
Height,n03467796,guitar_pick,0.11,0.84,9.0,0.025000001,0.133333338
Height,n03468821,gun_case,1.34,1.14,18.0,0.260416675,1.270833374
Height,n03472535,gym_shoe,0.27,0.7,4.0,0.083333336,0.425000014
Height,n03474779,hacksaw,0.25,1.07,12.0,0.079166669,0.494791683
Height,n03482252,hammock,1.06,1.27,10.0,0.331250011,0.72291669
Height,n03483637,hand_brake,0.09,0.31,3.0,0.070833336,0.10416667
Height,n03484931,hand_glass,0.13,0.51,7.0,0.083333336,0.170833339
Height,n03487886,hand_pump,0.56,0.84,7.0,0.175000006,0.843750027
Height,n03489162,hand_tool,0.31,1.44,5.0,0.075000002,0.150000005
Height,n03490006,hand_towel,0.23,0.45,9.0,0.175000006,0.316666677
Height,n03490119,hand_truck,3.02,0.48,12.0,2.328125075,4.1666668
Height,n03488438,handset,0.47,0.34,7.0,0.366666678,0.545416684
Height,n03490884,hanger,0.45,0.57,14.0,0.20833334,0.703125023
Height,n03492922,hard_hat,0.72,0.34,11.0,0.479166682,0.958333364
Height,n03495039,harness,0.25,1.53,9.0,0.083333336,0.166666672
Height,n03495258,harp,0.99,0.88,10.0,0.304166676,1.437500046
Height,n03495570,harp,1.01,0.88,4.0,0.137291671,1.802083391
Height,n03497657,hat,0.43,0.0,1.0,0.425000014,0.425000014
Height,n03499907,hawaiian_guitar,0.33,0.0,1.0,0.333333344,0.333333344
Height,n03502331,head_covering,0.1,0.37,4.0,0.070833336,0.137500004
Height,n03505667,headset,0.39,0.5,13.0,0.328333344,0.360833345
Height,n03508101,heater,2.55,0.98,5.0,1.083333368,2.422500078
Height,n03519674,high_table,2.39,0.33,14.0,2.129166735,2.943541761
Height,n06278475,high-definition_television,1.93,0.0,1.0,1.925000062,1.925000062
Height,n03518829,high-hat_cymbal,0.33,1.1,8.0,0.125000004,0.322916677
Height,n03528263,home_appliance,0.78,0.46,9.0,0.377500012,1.083333368
Height,n03528523,home_computer,1.07,0.52,4.0,0.856041694,1.468750047
Height,n03533392,hook_and_eye,0.17,0.71,10.0,0.045833335,0.291250009
Height,n03535024,hope_chest,1.58,0.05,2.0,1.541666716,1.625000052
Height,n03536761,horn,0.42,0.4,4.0,0.304166676,0.510416683
Height,n03537241,horn,0.9,0.0,1.0,0.895833362,0.895833362
Height,n03537085,horn,0.51,0.46,5.0,0.266666675,0.666666688
Height,n03543112,hot_pants,0.21,1.31,6.0,0.070833336,0.125000004
Height,n03543254,hot_plate,0.72,0.61,13.0,0.316666677,0.895833362
Height,n03544238,hour_hand,0.1,0.72,5.0,0.025000001,0.183333339
Height,n03557840,ice_pack,0.4,0.7,17.0,0.083333336,0.62500002
Height,n03558404,ice_skate,0.39,0.18,11.0,0.333333344,0.445833348
Height,n03558007,icepick,0.14,1.01,8.0,0.061458335,0.134583338
Height,n03563200,impact_printer,0.75,0.28,7.0,0.727083357,0.890833362
Height,n03567912,indian_club,0.32,0.26,8.0,0.314583343,0.358333345
Height,n03585073,iron,0.44,0.26,4.0,0.435416681,0.504583349
